,,weekly_pre_median,weekly_post_median,diff_weekly_median,rel_change_max_within1month,rel_change_max_time_within1month
Düsseldorf,Italian,8.03432973021843e-06,1.1034162874919874e-05,2.9998331447014437e-06,52.27159527180385,2022-03-07
Düsseldorf,Chinese,5.866184432580233e-06,8.506917064396286e-06,2.640732631816053e-06,39.6749833054997,2022-03-14
Düsseldorf,Persian,1.0283558222773295e-05,1.281199217461191e-05,2.5284339518386154e-06,61.221261082680996,2022-03-14
Düsseldorf,Portuguese,5.544815989868231e-06,1.2064675096019534e-05,6.5198591061513035e-06,225.6519678950251,2022-03-14
Düsseldorf,Arabic,7.466803697337807e-06,1.109508460113907e-05,3.628280903801263e-06,69.55196117324624,2022-03-21
Düsseldorf,Turkish,1.0661957127889605e-05,1.7834470196810028e-05,7.172513068920423e-06,52.05127885044618,2022-03-07
Düsseldorf,Indonesian,2.093372685067229e-06,2.918316843156379e-06,8.2494415808915e-07,188.71549645314568,2022-02-28
Düsseldorf,Dutch; Flemish,2.3667158930744696e-05,3.6198522273950726e-05,1.253136334320603e-05,105.49749043303574,2022-03-21
Erfurt,English,1.299252298697052e-06,1.603569951749825e-06,3.043176530527731e-07,12.578713157038358,2022-03-14
Erfurt,Polish,7.19177350757027e-06,9.3546470482195e-06,2.1628735406492307e-06,16.209449500819375,2022-03-21
Erfurt,Russian,2.9040420056218356e-06,4.616853395674236e-06,1.7128113900524004e-06,69.83981087875384,2022-03-07
Erfurt,Ukrainian,2.601535622885096e-06,6.402989230106462e-06,3.8014536072213664e-06,222.18486881787797,2022-03-07
Erfurt,Lithuanian,6.695438673326396e-06,9.294905523162746e-06,2.59946684983635e-06,332.6318682461767,2022-03-21
Erfurt,German,2.3988360345022113e-05,2.6439148236278933e-05,2.45078789125682e-06,2.9424475831085983,2022-03-14
Erfurt,Japanese,4.835944383602136e-07,6.377625845787543e-07,1.5416814621854065e-07,58.76834507761044,2022-03-14
Erfurt,Spanish; Castilian,1.297240118898653e-06,1.7430378355327678e-06,4.457977166341149e-07,52.53847519314845,2022-03-07
Erfurt,French,2.23410339853225e-06,2.5824021645915287e-06,3.4829876605927885e-07,22.553133771402713,2022-03-14
Erfurt,Italian,2.6026787680818667e-06,3.2426032943998186e-06,6.399245263179519e-07,27.46949264694052,2022-03-21
Erfurt,Chinese,1.0653781076895008e-06,1.5225383279530282e-06,4.5716022026352736e-07,31.26479886995359,2022-03-07
Erfurt,Persian,1.100259447779343e-06,1.3432894746294247e-06,2.4303002685008175e-07,104.66207367013989,2022-03-14
Erfurt,Portuguese,1.3110076488752667e-06,1.6906917722562147e-06,3.7968412338094804e-07,41.10485060083737,2022-03-21
Erfurt,Arabic,1.549775105354196e-06,1.7839609838126513e-06,2.3418587845845535e-07,116.04836992429104,2022-03-14
Erfurt,Turkish,2.5320267680608565e-06,3.4354899088323693e-06,9.034631407715128e-07,133.53233362527658,2022-03-21
Erfurt,Indonesian,3.838157079944265e-07,5.791363177029306e-07,1.9532060970850411e-07,108.93600900903522,2022-02-28
Erfurt,Dutch; Flemish,6.238943049343865e-06,9.14826091227754e-06,2.9093178629336743e-06,93.04087616597536,2022-03-14
Essen,English,2.404478468957187e-06,2.750353552505172e-06,3.458750835479853e-07,27.197154582821902,2022-03-14
Essen,Polish,1.0152107367529117e-05,1.3176901513631813e-05,3.024794146102696e-06,9.819004000215381,2022-03-14
Essen,Russian,3.7511710959879467e-06,6.001089206503245e-06,2.2499181105152985e-06,82.0116688056534,2022-03-14
Essen,Ukrainian,3.1163405903167117e-06,8.099634364604054e-06,4.983293774287342e-06,515.9930215474604,2022-03-07
Essen,Lithuanian,6.310979842730383e-06,9.710901172876733e-06,3.39992133014635e-06,129.05589762207694,2022-03-14
Essen,German,2.7143681142363738e-05,3.3022496586198164e-05,5.8788154438344254e-06,-6.619548804562414,2022-03-07
Essen,Japanese,1.0472966949768213e-06,1.1392925173337713e-06,9.199582235695007e-08,42.73291843825131,2022-03-14
Essen,Spanish; Castilian,2.383838347650028e-06,2.884662262753668e-06,5.0082391510364e-07,10.424004145396015,2022-03-07
Essen,French,3.522663670071598e-06,3.96609593929768e-06,4.434322692260823e-07,6.066835428454698,2022-03-21
Essen,Italian,4.292084774218234e-06,5.34808731398527e-06,1.0560025397670363e-06,31.35300976763158,2022-02-28
Essen,Chinese,1.4412785851041416e-06,1.8417183826589066e-06,4.004397975547649e-07,74.75743324964552,2022-03-21
Essen,Persian,3.2650424202984015e-06,4.673834045947806e-06,1.4087916256494045e-06,52.177834695649295,2022-03-07
Essen,Portuguese,2.0572642673848522e-06,2.8151241173186806e-06,7.578598499338283e-07,50.047189688308876,2022-03-21
Essen,Arabic,3.2944101787572305e-06,4.324414003680054e-06,1.0300038249228231e-06,69.3327129475912,2022-03-21
Essen,Turkish,7.478328977317004e-06,8.827075233823932e-06,1.3487462565069276e-06,31.46264328996269,2022-03-14
Essen,Indonesian,6.019519527654006e-07,7.565223483675778e-07,1.5457039560217726e-07,844.0386577499645,2022-03-07
Essen,Dutch; Flemish,1.2241226654255279e-05,1.763263458955825e-05,5.39140793530297e-06,73.65170103267175,2022-03-07
Frankfurt,English,9.464481486695704e-06,1.2303609153086809e-05,2.8391276663911046e-06,28.761780313757733,2022-03-14
Frankfurt,Polish,2.9398581399471493e-05,4.1682627074146595e-05,1.2284045674675101e-05,28.96124858760134,2022-03-14
Frankfurt,Russian,1.5334152355063924e-05,2.7368081993035946e-05,1.2033929637972022e-05,92.39014300039207,2022-03-21
Frankfurt,Ukrainian,1.7795938438629636e-05,3.3337083388269234e-05,1.5541144949639598e-05,348.56199191243496,2022-03-07
Frankfurt,Lithuanian,3.0286761548360205e-05,4.323116808275227e-05,1.2944406534392067e-05,55.613782974401914,2022-03-14
Frankfurt,German,5.901871652447699e-05,6.702252203579129e-05,8.003805511314298e-06,10.59570669317338,2022-03-21
Frankfurt,Japanese,6.267660919153816e-06,8.02859563206043e-06,1.7609347129066142e-06,20.996595907182304,2022-02-28
Frankfurt,Spanish; Castilian,1.310834917587978e-05,1.9056730159241624e-05,5.948380983361844e-06,85.47597579041421,2022-03-14
Frankfurt,French,1.5724093419259803e-05,1.931828168298904e-05,3.5941882637292383e-06,22.902811500131804,2022-03-21
Frankfurt,Italian,1.7986336974593923e-05,2.288916049020701e-05,4.902823515613088e-06,22.44653938374901,2022-03-14
Frankfurt,Chinese,8.668119733015383e-06,1.3134979159508005e-05,4.466859426492621e-06,25.009781025730483,2022-03-07
Frankfurt,Persian,1.4715442213949526e-05,2.163986225276789e-05,6.924420038818365e-06,85.81514051596706,2022-03-07
Frankfurt,Portuguese,1.218419607262542e-05,1.993739585588317e-05,7.75319978325775e-06,71.56749962639717,2022-03-21
Frankfurt,Arabic,1.5727840940271984e-05,2.5274575796277573e-05,9.546734856005589e-06,53.08974147088554,2022-03-14
Frankfurt,Turkish,2.368313399931782e-05,3.933404945094045e-05,1.5650915451622633e-05,77.56264515035357,2022-03-14
Frankfurt,Indonesian,5.393381646546981e-06,8.418443185330136e-06,3.025061538783155e-06,92.86018309722459,2022-03-14
Frankfurt,Dutch; Flemish,2.72555836439487e-05,3.8170638608112364e-05,1.0915054964163662e-05,192.6002351022452,2022-03-14
Freiburg im Breisgau,English,2.6895248918830653e-06,3.231975279396947e-06,5.424503875138818e-07,36.33634202642493,2022-03-21
Freiburg im Breisgau,Polish,1.0084937280533568e-05,1.3671589948544875e-05,3.5866526680113068e-06,13.66881827355737,2022-03-21
Freiburg im Breisgau,Russian,3.537692676653656e-06,5.427046197235259e-06,1.889353520581603e-06,102.29968001280861,2022-03-07
Freiburg im Breisgau,Ukrainian,4.316084835799644e-06,1.3766604858947844e-05,9.4505200231482e-06,776.1329909712218,2022-03-07
Freiburg im Breisgau,Lithuanian,8.06170000886787e-06,9.609303076807644e-06,1.5476030679397742e-06,88.40420068785113,2022-03-21
Freiburg im Breisgau,German,3.4296096118900814e-05,4.061468493528613e-05,6.3185888163853145e-06,9.151016584924342,2022-03-21
Freiburg im Breisgau,Japanese,1.1496066125182726e-06,1.453512768819157e-06,3.0390615630088437e-07,4.648111850294923,2022-03-07
Freiburg im Breisgau,Spanish; Castilian,3.659041741118422e-06,6.087191617431875e-06,2.428149876313453e-06,33.831709644528864,2022-03-14
Freiburg im Breisgau,French,7.5439161670461216e-06,9.127918569271857e-06,1.5840024022257356e-06,-4.153861402391346,2022-03-21
Freiburg im Breisgau,Italian,7.184541353853692e-06,1.1718135191698878e-05,4.533593837845186e-06,49.060384259023394,2022-02-28
Freiburg im Breisgau,Chinese,1.810809949988902e-06,2.974337013117789e-06,1.1635270631288873e-06,47.11780346752321,2022-03-14
Freiburg im Breisgau,Persian,3.3456728422821737e-06,3.955936963613274e-06,6.102641213311002e-07,28.338481638649494,2022-03-21
Freiburg im Breisgau,Portuguese,3.017574900159066e-06,4.192258629868775e-06,1.1746837297097087e-06,32.869263995831076,2022-02-28
Freiburg im Breisgau,Arabic,2.485026441318522e-06,3.4892359155917e-06,1.0042094742731778e-06,59.443064138518054,2022-02-28
Freiburg im Breisgau,Turkish,4.892173639223557e-06,7.752352334794772e-06,2.860178695571216e-06,68.36096131919247,2022-03-14
Freiburg im Breisgau,Indonesian,6.171161102727246e-07,1.532289188347846e-06,9.151730780751214e-07,19.52420667567607,2022-03-14
Freiburg im Breisgau,Dutch; Flemish,1.0250554093844309e-05,1.7253187325546397e-05,7.002633231702088e-06,74.54637715857974,2022-03-21
Gelsenkirchen,English,1.5083098216471467e-06,1.8315065841543848e-06,3.231967625072381e-07,-2.302052477241312,2022-03-21
Gelsenkirchen,Polish,4.831701338675374e-06,6.2531579341063e-06,1.4214565954309255e-06,5.91518159694433,2022-03-14
Gelsenkirchen,Russian,2.078611572698302e-06,3.166571150541521e-06,1.087959577843219e-06,47.22293981337282,2022-03-14
Gelsenkirchen,Ukrainian,1.2718618600771581e-06,2.893658596085723e-06,1.621796736008565e-06,191.3502200565135,2022-03-14
Gelsenkirchen,Lithuanian,2.3989341055982005e-06,2.7969381838603216e-06,3.9800407826212114e-07,360.54360168141386,2022-03-21
Gelsenkirchen,German,1.616996990289866e-05,1.9776489328124713e-05,3.6065194252260525e-06,-4.441171216777451,2022-03-21
Gelsenkirchen,Japanese,7.846068989719734e-07,1.0382143026946018e-06,2.5360740372262843e-07,44.43632840685192,2022-03-07
Gelsenkirchen,Spanish; Castilian,1.5505870997627002e-06,2.3222541413200194e-06,7.716670415573192e-07,45.12789665948673,2022-03-07
Gelsenkirchen,French,2.3891334320325132e-06,2.5474309601965557e-06,1.582975281640425e-07,-8.517484567154787,2022-03-21
Gelsenkirchen,Italian,3.6316521665961564e-06,4.6940589294306215e-06,1.062406762834465e-06,9.372779653659435,2022-02-28
Gelsenkirchen,Chinese,5.523559607099607e-07,8.808265189803605e-07,3.2847055827039985e-07,40.1836335128545,2022-02-28
Gelsenkirchen,Persian,1.91144204884262e-06,2.978592719812816e-06,1.067150670970196e-06,56.632639916193625,2022-03-21
Gelsenkirchen,Portuguese,2.407597230666455e-06,3.310590551480312e-06,9.029933208138568e-07,22.168455563414845,2022-02-28
Gelsenkirchen,Arabic,2.6583359571046386e-06,3.4400288837726405e-06,7.81692926668002e-07,36.1710558235123,2022-03-21
Gelsenkirchen,Turkish,7.399987274551798e-06,1.0123904105860454e-05,2.7239168313086563e-06,99.60280854153028,2022-03-21
Gelsenkirchen,Indonesian,9.293098104744452e-07,1.3222911034720521e-06,3.929812929976069e-07,132.44526287575923,2022-03-21
Gelsenkirchen,Dutch; Flemish,5.672402517369694e-06,8.640974975759129e-06,2.968572458389435e-06,56.10260470584234,2022-03-14
Halle (Saale),English,1.424722125465765e-06,1.6004365003631182e-06,1.7571437489735318e-07,31.39144073268327,2022-03-14
Halle (Saale),Polish,6.161448805488377e-06,8.251099533128531e-06,2.089650727640154e-06,16.387541775468506,2022-03-21
Halle (Saale),Russian,2.8315711565228414e-06,4.333176120681596e-06,1.5016049641587543e-06,95.46622057648626,2022-03-14
Halle (Saale),Ukrainian,2.2556605802260773e-06,4.95919108941957e-06,2.703530509193493e-06,271.1409688982817,2022-03-14
Halle (Saale),Lithuanian,5.026966323012078e-06,6.519509434749219e-06,1.4925431117371413e-06,41.303150515888355,2022-03-21
Halle (Saale),German,3.2260709521898895e-05,3.605697047742067e-05,3.7962609555217743e-06,1.783759568270793,2022-03-21
Halle (Saale),Japanese,4.7541172334899144e-07,5.036894317591781e-07,2.8277708410186646e-08,-4.053500672186894,2022-03-21
Halle (Saale),Spanish; Castilian,1.0711287934561784e-06,1.337269089426921e-06,2.6614029597074257e-07,23.372519349922328,2022-03-21
Halle (Saale),French,1.7664411268245712e-06,1.8854890483682426e-06,1.190479215436714e-07,15.795419499915099,2022-03-21
Halle (Saale),Italian,2.244527373688933e-06,2.7469538251665383e-06,5.024264514776054e-07,16.905840728857747,2022-03-14
Halle (Saale),Chinese,7.304748787800029e-07,9.522218867746819e-07,2.2174700799467903e-07,1.32145258936891,2022-03-21
Halle (Saale),Persian,1.1208385982528764e-06,1.8429740771673706e-06,7.221354789144942e-07,169.58891951347792,2022-02-28
Halle (Saale),Portuguese,1.2600040990156878e-06,1.6105534647824001e-06,3.505493657667123e-07,50.39725225822025,2022-03-21
Halle (Saale),Arabic,2.0132526725549367e-06,2.068559131988865e-06,5.530645943392815e-08,51.64806989174606,2022-02-28
Halle (Saale),Turkish,1.4059339764903645e-06,1.7407331929916175e-06,3.34799216501253e-07,54.20837922576269,2022-03-14
Halle (Saale),Indonesian,3.5454584680208687e-07,4.652681814397563e-07,1.1072233463766946e-07,122.76004358926924,2022-03-21
Halle (Saale),Dutch; Flemish,5.072227449434399e-06,7.027933573290688e-06,1.9557061238562885e-06,86.11739752352949,2022-03-07
Hamburg,English,8.943625668738004e-06,1.1109740655940423e-05,2.1661149872024186e-06,19.117986493093042,2022-03-21
Hamburg,Polish,3.5389536605969446e-05,4.136606822787422e-05,5.976531621904774e-06,1.1813876840402582,2022-03-14
Hamburg,Russian,1.7544109294402718e-05,2.343185065375012e-05,5.887741359347402e-06,41.84014755791679,2022-03-07
Hamburg,Ukrainian,1.9502348082709158e-05,3.4595863928136146e-05,1.5093515845426988e-05,212.1527453248826,2022-03-07
Hamburg,Lithuanian,4.139799219737843e-05,5.5485241529936135e-05,1.4087249332557709e-05,58.32285772088333,2022-03-21
Hamburg,German,8.762200351720784e-05,9.419202682850556e-05,6.570023311297716e-06,-0.004700777556732039,2022-03-21
Hamburg,Japanese,6.532579590491478e-06,7.145329032087681e-06,6.12749441596203e-07,31.267556718188374,2022-02-28
Hamburg,Spanish; Castilian,1.1571948559467401e-05,1.5237519607898846e-05,3.665571048431445e-06,16.43769920462599,2022-03-14
Hamburg,French,1.4867800786006873e-05,1.714064545423067e-05,2.2728446682237974e-06,27.54319027892924,2022-02-28
Hamburg,Italian,1.8432980173044938e-05,2.212693127407018e-05,3.6939511010252417e-06,10.513924086766412,2022-02-28
Hamburg,Chinese,1.0334886467841942e-05,1.1839143602216145e-05,1.5042571343742038e-06,50.35515933775705,2022-03-14
Hamburg,Persian,1.6021398786791114e-05,1.9339167872417036e-05,3.317769085625923e-06,27.01976499043761,2022-02-28
Hamburg,Portuguese,1.2867581513335268e-05,1.7579616586838623e-05,4.712035073503355e-06,40.9781005267422,2022-02-28
Hamburg,Arabic,1.2065203727979601e-05,1.5442398409002172e-05,3.377194681022571e-06,35.11910726169276,2022-03-14
Hamburg,Turkish,2.41555413447517e-05,3.059883329253089e-05,6.44329194777919e-06,77.79184049812136,2022-03-21
Hamburg,Indonesian,5.563964241889214e-06,7.0987606837890064e-06,1.5347964418997923e-06,47.874752340110625,2022-03-21
Hamburg,Dutch; Flemish,3.584678868151343e-05,5.20268789119378e-05,1.6180090230424367e-05,60.24590530612757,2022-03-14
Hanover,English,4.423250118469914e-06,5.337032197993931e-06,9.137820795240173e-07,10.293237137572774,2022-02-28
Hanover,Polish,1.4376475410211072e-05,2.010653854568869e-05,5.7300631354776175e-06,1.2053815409771795,2022-03-21
Hanover,Russian,7.394740743810666e-06,1.1986058846663646e-05,4.59131810285298e-06,101.80332263965965,2022-03-07
Hanover,Ukrainian,7.4901521522271284e-06,1.9359502370603734e-05,1.1869350218376605e-05,585.032956121887,2022-03-07
Hanover,Lithuanian,1.4828785780183022e-05,2.4101835159528995e-05,9.273049379345974e-06,65.07796631697434,2022-03-21
Hanover,German,3.97542866116019e-05,4.4135442822037174e-05,4.381156210435271e-06,11.815503672667882,2022-03-21
Hanover,Japanese,2.0418313478194916e-06,2.319517439828654e-06,2.776860920091622e-07,30.53914331776133,2022-03-21
Hanover,Spanish; Castilian,4.712445113077925e-06,6.2344431180323735e-06,1.5219980049544485e-06,16.76263928355599,2022-03-14
Hanover,French,5.498754149393246e-06,6.046588037100185e-06,5.478338877069386e-07,38.28655819048963,2022-03-21
Hanover,Italian,6.6795339945762005e-06,8.35542609982293e-06,1.6758921052467297e-06,10.757856206368732,2022-03-21
Hanover,Chinese,3.582325168356966e-06,4.53195353641062e-06,9.496283680536542e-07,44.775243229399784,2022-03-21
Hanover,Persian,1.014339967475652e-05,1.1210948397414814e-05,1.0675487226582944e-06,28.225951364723855,2022-03-14
Hanover,Portuguese,4.743544843353178e-06,7.253491370313465e-06,2.509946526960287e-06,28.758986760915818,2022-03-07
Hanover,Arabic,6.562620174148633e-06,8.380162470231675e-06,1.8175422960830415e-06,31.117641825006338,2022-02-28
Hanover,Turkish,1.1246869120613313e-05,1.4535625573399413e-05,3.2887564527860997e-06,97.32897156017326,2022-03-21
Hanover,Indonesian,2.1944711729973186e-06,3.2800178120533323e-06,1.0855466390560138e-06,16.6266501502051,2022-03-14
Hanover,Dutch; Flemish,1.2680072081137753e-05,1.9898892856037465e-05,7.218820774899712e-06,77.63949958094582,2022-03-14
Karlsruhe,English,2.305693435430963e-06,2.568149098291182e-06,2.6245566286021905e-07,5.954051602647525,2022-03-21
Karlsruhe,Polish,7.816067727544174e-06,1.0201641406746317e-05,2.385573679202143e-06,8.149094477393248,2022-03-07
Karlsruhe,Russian,3.869262889787674e-06,6.9574202465167516e-06,3.088157356729078e-06,119.33858952582743,2022-03-14
Karlsruhe,Ukrainian,3.2955778206623995e-06,9.668307913714585e-06,6.372730093052186e-06,679.6078307198035,2022-03-07
Karlsruhe,Lithuanian,5.454624794542466e-06,8.614544578967755e-06,3.159919784425289e-06,66.53287163079149,2022-03-07
Karlsruhe,German,2.9012387176924022e-05,3.536520948462786e-05,6.352822307703835e-06,-6.906008730818847,2022-03-21
Karlsruhe,Japanese,1.14752933900556e-06,1.3821512124616818e-06,2.3462187345612183e-07,21.95619023817845,2022-02-28
Karlsruhe,Spanish; Castilian,2.492333826724864e-06,3.3764248990067333e-06,8.840910722818692e-07,41.723118746844136,2022-03-14
Karlsruhe,French,4.288704041859989e-06,5.539113787926971e-06,1.250409746066982e-06,31.119898147290325,2022-02-28
Karlsruhe,Italian,6.991277091324021e-06,7.428028487879631e-06,4.367513965556105e-07,128.5924412417982,2022-02-28
Karlsruhe,Chinese,2.372414126328028e-06,2.896882456874436e-06,5.244683305464082e-07,47.43170216252235,2022-03-14
Karlsruhe,Persian,2.7538692026217623e-06,3.5240767696926694e-06,7.702075670709071e-07,67.51204405530106,2022-03-14
Karlsruhe,Portuguese,3.1042403923759855e-06,3.527544677244078e-06,4.233042848680924e-07,11.190538345093092,2022-03-07
Karlsruhe,Arabic,1.8892702525950082e-06,2.3130278481898776e-06,4.2375759559486943e-07,44.452308105918426,2022-03-14
Karlsruhe,Turkish,4.124912772464435e-06,6.127168164480988e-06,2.002255392016553e-06,34.27791811238259,2022-03-14
Karlsruhe,Indonesian,1.3180296195284635e-06,1.3034929456582302e-06,-1.4536673870233363e-08,22.0337630097736,2022-03-21
Karlsruhe,Dutch; Flemish,6.9309003990465905e-06,1.1646205688214287e-05,4.715305289167697e-06,76.17560710521798,2022-03-14
Kassel,English,1.4463931859877183e-06,1.7313523429822361e-06,2.849591569945178e-07,9.6507828947626,2022-03-07
Kassel,Polish,6.095752175096784e-06,9.396201584270624e-06,3.3004494091738406e-06,15.816988021291568,2022-03-07
Kassel,Russian,2.8980457791612782e-06,5.15052962973304e-06,2.2524838505717617e-06,105.60612545982649,2022-03-07
Kassel,Ukrainian,2.5820683428421523e-06,8.102927085930607e-06,5.520858743088455e-06,512.4725177171769,2022-03-07
Kassel,Lithuanian,6.503012339827193e-06,8.337296143725284e-06,1.8342838038980906e-06,7.65954325020064,2022-03-21
Kassel,German,2.5957185176454275e-05,3.0066145764535038e-05,4.1089605880807635e-06,-20.19292479133504,2022-03-07
Kassel,Japanese,5.878171762201262e-07,6.976049887136712e-07,1.0978781249354496e-07,5.21762764905902,2022-02-28
Kassel,Spanish; Castilian,1.584307834357959e-06,1.9359354803350764e-06,3.516276459771175e-07,20.70028057048068,2022-03-21
Kassel,French,2.533418265262771e-06,3.0129279165072216e-06,4.795096512444505e-07,6.415897922921587,2022-03-07
Kassel,Italian,2.796472865460056e-06,3.583410923189551e-06,7.869380577294948e-07,18.40674477746196,2022-03-07
Kassel,Chinese,1.1503436381202282e-06,1.6073313125581857e-06,4.5698767443795754e-07,39.1835124983041,2022-03-07
Kassel,Persian,1.9078706188813584e-06,2.3109999801113703e-06,4.031293612300119e-07,107.73009763735372,2022-03-07
Kassel,Portuguese,1.160630192590096e-06,1.6760154000349493e-06,5.153852074448532e-07,43.12654171983339,2022-03-21
Kassel,Arabic,2.0313548756840634e-06,2.514374153625363e-06,4.830192779412995e-07,93.52310051153279,2022-03-21
Kassel,Turkish,3.343953765600005e-06,4.441636714397174e-06,1.0976829487971686e-06,33.538700978032956,2022-03-21
Kassel,Indonesian,3.5429142276408603e-07,4.8405879893328e-07,1.2976737616919392e-07,114.43432503558877,2022-02-28
Kassel,Dutch; Flemish,7.73963240456861e-06,1.403779030310373e-05,6.298157898535121e-06,80.18901390531403,2022-03-21
Kiel,English,2.1057307369556286e-06,2.410674136850493e-06,3.049433998948643e-07,23.89285672993784,2022-03-14
Kiel,Polish,8.756895454586949e-06,1.0916989620414907e-05,2.1600941658279584e-06,23.521498084111926,2022-03-14
Kiel,Russian,3.961874524692411e-06,5.598877612626136e-06,1.6370030879337247e-06,62.54282910065143,2022-03-21
Kiel,Ukrainian,2.651916976435219e-06,5.391111513846133e-06,2.7391945374109143e-06,219.1955630196612,2022-03-14
Kiel,Lithuanian,1.3699055976977155e-05,2.106277368591216e-05,7.363717708935005e-06,15.94327047189934,2022-02-28
Kiel,German,2.5539257323024563e-05,2.7294261117494536e-05,1.755003794469973e-06,-6.581196316827109,2022-03-14
Kiel,Japanese,1.2834133524421014e-06,1.333557610034897e-06,5.014425759279546e-08,9.705455545662334,2022-03-07
Kiel,Spanish; Castilian,2.2217569916617995e-06,3.1821654321829203e-06,9.604084405211208e-07,44.77638813728344,2022-02-28
Kiel,French,2.9429210932744124e-06,3.3887123751910105e-06,4.4579128191659813e-07,16.709469848488844,2022-03-14
Kiel,Italian,4.093775452858938e-06,5.385380817547186e-06,1.2916053646882482e-06,42.8096594834374,2022-03-07
Kiel,Chinese,1.3798565196584079e-06,1.903106472996656e-06,5.232499533382482e-07,98.88147505794807,2022-03-14
Kiel,Persian,2.552601918848076e-06,2.8032076029799095e-06,2.5060568413183354e-07,68.44472661136246,2022-02-28
Kiel,Portuguese,1.9315664393714733e-06,2.6061123547387322e-06,6.74545915367259e-07,92.91678793083236,2022-03-21
Kiel,Arabic,2.6974218636534385e-06,3.2870809961997964e-06,5.896591325463579e-07,35.779444801841564,2022-03-07
Kiel,Turkish,4.940515690360122e-06,5.980664403459704e-06,1.0401487130995818e-06,75.40382879594196,2022-03-14
Kiel,Indonesian,7.412804111833023e-07,1.0986839994620292e-06,3.5740358827872694e-07,196.12359171581306,2022-02-28
Kiel,Dutch; Flemish,7.129079106298643e-06,1.1027225714563405e-05,3.898146608264762e-06,43.840027745446264,2022-03-14
Krefeld,English,6.864399720084535e-07,8.449794961705425e-07,1.5853952416208892e-07,32.55491787958831,2022-03-21
Krefeld,Polish,2.787220620002248e-06,3.3661910547156234e-06,5.789704347133754e-07,0.7800334152866073,2022-03-21
Krefeld,Russian,1.0473771667372188e-06,1.7986313443296155e-06,7.512541775923967e-07,119.47084415605475,2022-03-14
Krefeld,Ukrainian,9.532920921016346e-07,2.8406852264364445e-06,1.8873931343348099e-06,576.1904654202378,2022-03-07
Krefeld,Lithuanian,1.85199303774084e-06,2.168083733369758e-06,3.16090695628918e-07,115.58202129136657,2022-03-14
Krefeld,German,1.665562385679559e-05,1.6189009627793622e-05,-4.666142290019691e-07,-1.0936685609896246,2022-03-21
Krefeld,Japanese,1.8165686751723367e-07,1.9951475252895127e-07,1.7857885011717596e-08,101.38572891495122,2022-02-28
Krefeld,Spanish; Castilian,4.757504504596638e-07,6.005572229267405e-07,1.2480677246707669e-07,52.392533010774486,2022-03-21
Krefeld,French,1.1402280854345756e-06,1.3147747696128482e-06,1.7454668417827262e-07,67.53379842540912,2022-03-21
Krefeld,Italian,1.2497841811296092e-06,1.4549112825645044e-06,2.051271014348952e-07,50.61054884221794,2022-03-14
Krefeld,Chinese,2.941022278141163e-07,3.3463400376992435e-07,4.053177595580806e-08,94.36144153390376,2022-03-14
Krefeld,Persian,3.9114215787928615e-07,5.728824752848994e-07,1.817403174056133e-07,19.185560549081448,2022-03-14
Krefeld,Portuguese,4.5574642924951415e-07,6.560434911938904e-07,2.002970619443763e-07,75.86661608537635,2022-03-14
Krefeld,Arabic,8.295516461886816e-07,9.249480814638247e-07,9.539643527514315e-08,107.59998005878377,2022-03-14
Krefeld,Turkish,2.096267146662254e-06,3.67690998901565e-06,1.5806428423533956e-06,118.13459734229129,2022-03-21
Krefeld,Indonesian,1.053383657918292e-07,1.806895962139266e-07,7.535123042209739e-08,78.2080348714154,2022-03-21
Krefeld,Dutch; Flemish,4.896674506140537e-06,8.240421072693891e-06,3.3437465665533543e-06,63.490569677640686,2022-03-14
Leipzig,English,5.034702916976445e-06,6.240048534461618e-06,1.2053456174851736e-06,13.755826304047481,2022-03-21
Leipzig,Polish,2.379087724369505e-05,3.2703350819831886e-05,8.912473576136834e-06,30.036039307416786,2022-03-21
Leipzig,Russian,9.81626083216959e-06,1.404035426586617e-05,4.224093433696581e-06,63.98951600639524,2022-03-14
Leipzig,Ukrainian,1.381771281016085e-05,2.456563664465799e-05,1.0747923834497141e-05,225.0822147604848,2022-03-07
Leipzig,Lithuanian,1.7227590383559046e-05,2.251954512642131e-05,5.291954742862264e-06,57.00350057320929,2022-03-21
Leipzig,German,4.330821879271069e-05,5.211360420154289e-05,8.805385408832203e-06,-8.346761597699858,2022-03-21
Leipzig,Japanese,3.943395916104158e-06,4.536508630905974e-06,5.931127148018154e-07,4.7770639406991,2022-02-28
Leipzig,Spanish; Castilian,6.69600006790904e-06,1.0251764958043351e-05,3.555764890134311e-06,71.04043209435649,2022-03-07
Leipzig,French,8.4192912695576e-06,9.082770115761452e-06,6.634788462038522e-07,-4.48949744831978,2022-02-28
Leipzig,Italian,9.524954310622822e-06,1.224808916083496e-05,2.723134850212139e-06,133.84963701927956,2022-03-14
Leipzig,Chinese,4.597516295490846e-06,5.813677032029038e-06,1.2161607365381914e-06,28.65835013822824,2022-03-21
Leipzig,Persian,5.914833847518395e-06,7.722040260746426e-06,1.8072064132280303e-06,34.001551169934594,2022-02-28
Leipzig,Portuguese,7.1730614119313744e-06,1.0257234314489114e-05,3.0841729025577392e-06,16.155871534838575,2022-03-14
Leipzig,Arabic,5.518350925488565e-06,7.364964832867864e-06,1.8466139073792988e-06,26.6606038300379,2022-02-28
Leipzig,Turkish,9.08939401246976e-06,1.1554175121760031e-05,2.464781109290271e-06,25.748179644379675,2022-03-21
