,Wikipedia views in English,Wikipedia views in Polish,Wikipedia views in Russian,Wikipedia views in Ukrainian,Ukrainian refugees in Poland (UNHCR)
2023-05-04,1.7109952532103118e-06,8.79870455555078e-05,1.351277446268486e-05,1.0067654639175258e-05,
2023-05-05,1.953741428380194e-06,9.77256685739204e-05,1.2534798109345152e-05,1.0356365495667488e-05,
2023-05-06,1.4072923901231586e-06,6.705641569961787e-05,1.1082397970963431e-05,9.281803852280092e-06,
2023-05-07,1.472422289213898e-06,7.897123518298181e-05,1.701860709770173e-05,1.112859537094947e-05,
2023-05-08,1.5051366380436069e-06,8.580316566976643e-05,1.4785144488464563e-05,1.1654060857505798e-05,
2023-05-09,1.6633626805295535e-06,0.0001024034246747,1.4720522073746055e-05,1.2180279834621031e-05,
2023-05-10,1.5351772324239069e-06,9.727329369121474e-05,1.5815274592236275e-05,1.11539703769945e-05,
2023-05-11,1.6481110203955444e-06,9.035483168737176e-05,1.4190486331134707e-05,9.488253542114862e-06,
2023-05-12,1.7250403792385711e-06,0.0001051638215391,1.261049646871738e-05,1.3338736940808929e-05,
2023-05-13,1.361661444828522e-06,0.0001005601378513,1.2558006809673807e-05,1.2905040410975902e-05,
2023-05-14,1.5384270776949982e-06,9.526363370772902e-05,1.1259905523399992e-05,1.1079695350301036e-05,
2023-05-15,1.5688276910307808e-06,0.0001001413329694,1.102776528427431e-05,1.251484957741131e-05,
2023-05-16,1.5581645444931687e-06,0.0001005679808245,1.1847731136703223e-05,9.195180346221527e-06,
2023-05-17,1.6165383668032654e-06,9.155013783874978e-05,1.1486974161792569e-05,9.084435636424115e-06,
2023-05-18,1.5588037906300424e-06,0.0001037397609621,1.1327419114801045e-05,8.347661498033172e-06,
2023-05-19,1.577683702662984e-06,9.633648096912844e-05,1.02108439231456e-05,1.1533508380535527e-05,
2023-05-20,1.7345266029081066e-06,9.79777972204906e-05,1.1977079152849669e-05,9.590443315045424e-06,
2023-05-21,1.5414984463455188e-06,8.951989553954258e-05,1.049169286005763e-05,9.61304660065708e-06,
2023-05-22,1.518370023205703e-06,9.917573314737174e-05,1.0418818648851876e-05,1.1372521145781505e-05,
2023-05-23,1.6660931090955075e-06,9.41424751080612e-05,1.0004158190921531e-05,1.0972328762179895e-05,
2023-05-24,1.5481258109862154e-06,8.949694049840593e-05,1.2509976620434629e-05,9.508479186314397e-06,
2023-05-25,1.6673978961829503e-06,9.475897944031404e-05,1.1301433688018133e-05,9.598447645656442e-06,
2023-05-26,1.4764662323955795e-06,7.706316581127543e-05,1.2822055513582502e-05,1.2869677660537738e-05,
2023-05-27,1.92821154014689e-06,9.1538202589249e-05,1.2314469196200777e-05,1.2333958752251882e-05,
2023-05-28,1.415449681783652e-06,9.475787113906675e-05,1.2107845257928394e-05,1.6188730198952886e-05,
2023-05-29,1.5638779678615104e-06,9.165411443036494e-05,1.1050071302403664e-05,1.1544298581738518e-05,
2023-05-30,2.965252497315436e-06,9.958444242048286e-05,1.1662815381520117e-05,1.2293802202557602e-05,
2023-05-31,1.5652761094340488e-06,9.669518311218628e-05,1.1606633208517928e-05,9.74769506316978e-06,
2023-06-01,1.6475316588474554e-06,8.595293125953652e-05,1.308062724223752e-05,1.591314425715641e-05,
2023-06-02,1.5943292421342769e-06,9.33288123974761e-05,1.2879252117284652e-05,1.2908087440082052e-05,
2023-06-03,1.5533298990571836e-06,8.44066886171028e-05,1.1179487315901071e-05,1.24709911907119e-05,
2023-06-04,1.7351421851829608e-06,9.606202777259958e-05,1.234800893628468e-05,1.28110564541622e-05,
2023-06-05,1.5881316312996436e-06,9.520019649320556e-05,1.22438178455294e-05,1.4444246621066807e-05,
2023-06-06,1.5083969967085923e-06,9.387364247204104e-05,9.36998919724156e-06,1.3389549152578478e-05,
2023-06-07,5.407390584112407e-06,0.000102667647713,1.048656892420902e-05,1.0254865452960613e-05,
2023-06-08,1.7437366861386288e-06,0.0001092438751594,1.0332931464423497e-05,1.2125426724899302e-05,
2023-06-09,1.6446835222897698e-06,9.486844442036782e-05,1.0724979172872476e-05,1.0231029855465252e-05,
2023-06-10,1.3952455749291178e-06,9.499663131181586e-05,1.2326478606293864e-05,1.1339053649669308e-05,
2023-06-11,1.688652722269447e-06,0.0001010483424145,1.1497805138682693e-05,1.725484678691525e-05,
2023-06-12,1.3930852374749688e-06,0.0001119536157378,1.179554128539412e-05,1.4277245669458562e-05,
2023-06-13,1.8662906012172493e-06,0.0001154062279348,1.2967266802609792e-05,1.3997577201963434e-05,
2023-06-14,1.5327983141154711e-06,0.0001264189562812,1.210607348647787e-05,1.2105586891939642e-05,
2023-06-15,1.6789681964633634e-06,0.0001126439305317,1.110045040621663e-05,1.9491624818484244e-05,
2023-06-16,1.6939737053985049e-06,0.0001074692297264,1.3081041638834996e-05,1.3511240819022974e-05,
2023-06-17,1.6973327710079452e-06,0.0001144369862702,1.2423072875569058e-05,1.7133112329465767e-05,
2023-06-18,1.679102758963012e-06,9.177564500677632e-05,1.2453227692852592e-05,1.3663083463102663e-05,
2023-06-19,1.7598475598619417e-06,0.0001101698329505,1.418248453182692e-05,1.731762251453916e-05,
2023-06-20,1.6829659270528898e-06,0.0001086294921404,1.1290566820184056e-05,1.480666723073018e-05,
2023-06-21,1.6132154360932945e-06,9.890941735631178e-05,1.1470274799874335e-05,1.477840900146467e-05,
2023-06-22,1.662896763152748e-06,9.987696907080008e-05,1.259908239691586e-05,1.7484888061032966e-05,
2023-06-23,1.901385816870433e-06,0.0001952211922235,1.3005910914799545e-05,1.6602513325361667e-05,
2023-06-24,1.817321767340452e-06,9.259333452636284e-05,9.079645489679276e-06,1.4573450359269443e-05,
2023-06-25,1.9315184973789123e-06,9.505699593309116e-05,1.1470007771193338e-05,1.454119654914446e-05,
2023-06-26,2.247009736506437e-06,0.0001211969937738,1.2622170129348672e-05,1.5437357275042875e-05,
2023-06-27,3.3168009626872644e-06,0.0001062222915807,1.4578032134345328e-05,2.2352930418375732e-05,
2023-06-28,2.162228388179105e-06,8.900624527154322e-05,1.4529066336897822e-05,1.1182694556519897e-05,
2023-06-29,1.820649723929296e-06,0.0001068758026077,1.4137514533401853e-05,1.4262293823000544e-05,
2023-06-30,1.874073887186081e-06,0.00010903746091,1.2320627913956842e-05,1.4205254564249758e-05,
2023-07-01,1.8399263568849837e-06,0.0001068033096172,1.404657946918482e-05,1.710002010295046e-05,
2023-07-02,1.919708823600938e-06,0.0001119108239,1.453892524629848e-05,2.0329145122855124e-05,
2023-07-03,1.6993936286887364e-06,0.0001095012067945,1.4306434058096544e-05,1.4237072737953938e-05,
2023-07-04,2.281852974048295e-06,0.0001211781804274,1.3480616176686548e-05,1.6671747580214923e-05,
2023-07-05,1.643453629345595e-06,0.0001161023373177,1.263561294545028e-05,1.914720640343853e-05,
2023-07-06,1.9609553035997143e-06,0.000116164653146,1.3717311316828468e-05,1.8921141208065508e-05,
2023-07-07,1.925501936600781e-06,0.0001202365545271,1.247631089349447e-05,1.9812031371162957e-05,
2023-07-08,1.641140829750698e-06,0.0001152753274016,1.2315863409377377e-05,1.1598203438287409e-05,
2023-07-09,1.7571361597819455e-06,0.0001255551765296,1.2475551636072492e-05,2.234501964793657e-05,
2023-07-10,1.838400209430552e-06,0.0001358882222309,1.2177872993799936e-05,1.8644480466068146e-05,
2023-07-11,2.034513199674676e-06,0.0001122459058816,1.3154926579471488e-05,1.4521070880573872e-05,
2023-07-12,1.6041512360355616e-06,0.0001045575374766,1.414959644125394e-05,1.822623040456871e-05,
2023-07-13,1.7388310041009742e-06,0.0001115398871807,1.212606027707374e-05,1.3435405533885475e-05,
2023-07-14,1.8259773316939e-06,0.0001084006369715,1.336809444135971e-05,1.790769656880575e-05,
2023-07-15,1.8861491357715471e-06,0.0001286612311425,1.555668559730472e-05,1.467161589176082e-05,
2023-07-16,1.709849359011165e-06,0.0001110819394498,1.3518966525431225e-05,2.2635255080462045e-05,
2023-07-17,2.0394095976806573e-06,0.0001112520072765,1.40246468154949e-05,1.92519116738677e-05,
2023-07-18,1.973854782553273e-06,0.0001193243911934,1.3072726705568893e-05,1.8904009862262168e-05,
2023-07-19,1.8963922111115256e-06,0.0001206369504994,1.296326374044362e-05,1.8818008179288164e-05,
2023-07-20,1.859590360096566e-06,0.0001202149662168,1.1903303218720146e-05,1.9489241548880188e-05,
2023-07-21,2.034457466211289e-06,0.0001306383122078,1.836442894299562e-05,1.8317887846198336e-05,
2023-07-22,2.055869446952616e-06,0.0001229106496328,1.4797889642469972e-05,2.3326197098458292e-05,
2023-07-23,2.140445901239072e-06,0.0001045207778131,2.076180340149778e-05,2.3510336123357165e-05,
2023-07-24,2.0146291324445843e-06,0.0001174873595434,1.665056874500394e-05,1.672989327071644e-05,
2023-07-25,2.1593919892521237e-06,0.0001131055403251,1.99193454156673e-05,2.1397341499192845e-05,
2023-07-26,2.1421938879337128e-06,0.0001077844279544,1.687355640317291e-05,1.692433097083489e-05,
2023-07-27,1.9152228608538e-06,0.0001312102538085,1.8226070317842777e-05,1.5695296398696803e-05,
2023-07-28,1.982396439520072e-06,0.0001273336351083,1.5902758867843837e-05,1.986026318820777e-05,
2023-07-29,1.9425801396223624e-06,0.0001388728156463,1.7037065833207632e-05,1.91434471042158e-05,
2023-07-30,2.026658493177984e-06,0.000124885726325,1.6250972673706822e-05,2.1122422488390347e-05,
2023-07-31,2.2091878095912075e-06,0.0001182433730352,1.5529107306714743e-05,2.090088018831693e-05,
2023-08-01,2.1646917333107232e-06,0.000119472259229,1.6562637192660006e-05,2.6319209239358404e-05,
2023-08-02,2.3413742137872465e-06,0.0001293375914191,1.673958951320267e-05,2.227981097339321e-05,
2023-08-03,2.4085604140217364e-06,0.0001317465451278,1.6662563014614704e-05,1.9192784166524763e-05,
2023-08-04,2.1566923853179536e-06,0.0001342816081364,1.4336342804939532e-05,2.196229301485484e-05,
2023-08-05,2.3022877625310675e-06,0.0001299628614132,1.5441906511726876e-05,1.7149569974532888e-05,
2023-08-06,1.8585630556148176e-06,0.0001311045881317,1.5808537654363242e-05,1.8628830850612236e-05,
2023-08-07,1.956709440087672e-06,0.0001328197060555,1.4093338357850165e-05,2.546240710628361e-05,
2023-08-08,2.2525162517328857e-06,0.0001191213366747,1.4750024782616452e-05,1.662734826653956e-05,
2023-08-09,2.1446904943224e-06,0.000132381118272,1.3066545479994012e-05,1.749073092951032e-05,
2023-08-10,2.054330485489734e-06,0.0001339991547745,1.7885932861904195e-05,2.18765181994057e-05,
2023-08-11,1.8783315768588625e-06,0.0001330547861467,1.5402723309570417e-05,2.276537790738117e-05,
2023-08-12,1.6849867347328014e-06,0.0001704734608901,1.561830934404402e-05,1.9114772652005785e-05,
2023-08-13,1.8753789796846395e-06,0.0001803732093034,1.6981561172011724e-05,2.7041407883860067e-05,
2023-08-14,2.1045609860803668e-06,0.0001328123590918,1.4240084824315302e-05,2.026510733950532e-05,
2023-08-15,1.7742640631948174e-06,0.0001126626095986,1.3875305992123045e-05,1.5996860349542064e-05,
2023-08-16,2.0933363020503444e-06,0.0001451601662358,1.3148457912393925e-05,1.9146204467472256e-05,
2023-08-17,2.118070552833656e-06,0.0001097265470774,1.5353730910893042e-05,1.9620176466175397e-05,
2023-08-18,2.094255311938777e-06,0.0001138257792969,1.3596111496529055e-05,1.783384562706179e-05,
2023-08-19,1.9686143647772367e-06,0.0001261048642358,1.7299129818939644e-05,2.6130940900522e-05,
2023-08-20,1.752369936192141e-06,0.0001169343705845,1.6207386365188398e-05,2.6045232676664616e-05,
2023-08-21,1.963838374929529e-06,0.0001130503329839,1.404141171686527e-05,1.850035391177033e-05,
2023-08-22,1.9006451839190208e-06,0.0001124003550086,1.2418437158347167e-05,1.245740923579544e-05,
2023-08-23,1.817837024639397e-06,9.11924835028138e-05,1.0325350777295484e-05,1.0173929686700192e-05,
2023-08-24,1.64650110536213e-06,0.0001187094046349,1.110580577756046e-05,1.36064817092253e-05,
