,,weekly_pre_median,weekly_post_median,diff_weekly_median,rel_change_max_within1month,rel_change_max_time_within1month
Sarajevo,German,1.334100517272195e-05,1.8071488851738644e-05,4.730483679016695e-06,104.86021911614651,2022-03-07
Sarajevo,Japanese,3.204834267722966e-06,3.4912598407167435e-06,2.864255729937775e-07,366.88771348182917,2022-02-28
Sarajevo,Spanish; Castilian,6.588162081382941e-06,8.670116489556987e-06,2.081954408174046e-06,237.94617961318627,2022-02-28
Sarajevo,French,8.86493697676841e-06,8.355050739940641e-06,-5.098862368277693e-07,161.33284755490348,2022-02-28
Sarajevo,Italian,1.0618472272279234e-05,1.3750530924000714e-05,3.13205865172148e-06,329.85849975933564,2022-02-28
Sarajevo,Chinese,6.71162064071799e-06,9.491675996049967e-06,2.7800553553319774e-06,183.9347925468994,2022-02-28
Sarajevo,Persian,5.8366117467550335e-06,7.181532897549147e-06,1.3449211507941132e-06,134.18207985387366,2022-02-28
Sarajevo,Portuguese,7.34595117796966e-06,8.648456079502677e-06,1.3025049015330164e-06,310.7858380382294,2022-02-28
Sarajevo,Arabic,1.102123652325822e-05,1.641015384058723e-05,5.388917317329008e-06,129.91477596929113,2022-03-07
Sarajevo,Turkish,1.8842225170115206e-05,2.546369959097517e-05,6.621474420859965e-06,69.51381745772969,2022-03-21
Sarajevo,Indonesian,4.380488931641712e-06,6.127335003238148e-06,1.7468460715964364e-06,255.58857260803518,2022-02-28
Sarajevo,Dutch; Flemish,1.4208418011915077e-05,2.0108392138322164e-05,5.899974126407087e-06,306.97895716888473,2022-02-28
Skopje,English,4.005487020733779e-06,5.142514893914668e-06,1.137027873180889e-06,81.71907124447489,2022-03-21
Skopje,Polish,1.0224718638292812e-05,1.4925522730862715e-05,4.700804092569903e-06,80.53690209754664,2022-03-21
Skopje,Russian,5.377153378061515e-06,5.888193655169034e-06,5.110402771075191e-07,28.330970131302458,2022-03-14
Skopje,Ukrainian,5.3519234742546424e-06,5.915505164616305e-06,5.635816903616622e-07,-4.269664446123633,2022-03-07
Skopje,Lithuanian,7.119282148542398e-06,1.3452673307259005e-05,6.3333911587166065e-06,68.42345413388011,2022-03-14
Skopje,German,7.984077128568369e-06,1.054757049918228e-05,2.5634933706139104e-06,44.27760907609741,2022-03-21
Skopje,Japanese,1.0015270817863184e-06,1.1160964836567595e-06,1.1456940187044112e-07,298.7110083178011,2022-03-21
Skopje,Spanish; Castilian,3.303190515314049e-06,4.659129952405659e-06,1.3559394370916098e-06,474.9116264461852,2022-03-21
Skopje,French,4.0206600392437395e-06,4.728714174012255e-06,7.080541347685154e-07,274.8023448108422,2022-03-21
Skopje,Italian,7.4200205645778795e-06,9.172778868368387e-06,1.7527583037905075e-06,993.4568052515024,2022-03-21
Skopje,Chinese,1.7505686409922243e-06,2.227852457307623e-06,4.772838163153987e-07,127.51971326158613,2022-03-21
Skopje,Persian,2.1752810469910466e-06,2.8675758675352275e-06,6.92294820544181e-07,481.61612435591206,2022-03-21
Skopje,Portuguese,3.66869559791241e-06,5.02715393994066e-06,1.3584583420282503e-06,881.769022891481,2022-03-21
Skopje,Arabic,3.4408391395992575e-06,4.0753882263160875e-06,6.3454908671683e-07,222.9606716651889,2022-03-21
Skopje,Turkish,3.305369601202713e-05,4.649336701142722e-05,1.343967099940009e-05,27.791590177995083,2022-03-21
Skopje,Indonesian,2.4074508414952603e-06,2.262102558353197e-06,-1.4534828314206313e-07,181.56869509683636,2022-03-21
Skopje,Dutch; Flemish,1.0084321410982737e-05,1.4784234354387732e-05,4.699912943404995e-06,70.23125862851818,2022-03-21
Sofia,English,5.293846521156533e-06,7.113774367551681e-06,1.8199278463951482e-06,67.97874841888782,2022-02-28
Sofia,Polish,1.253301244776521e-05,2.0118117831207085e-05,7.585105383441874e-06,38.469287715060815,2022-03-21
Sofia,Russian,1.0712512972398664e-05,1.3477338259917575e-05,2.764825287518911e-06,42.25714457367944,2022-03-07
Sofia,Ukrainian,1.2650142898146769e-05,1.7451944663368295e-05,4.801801765221526e-06,103.8765222372576,2022-03-07
Sofia,Lithuanian,1.7329370683903616e-05,2.830974382572594e-05,1.0980373141822325e-05,70.19633259844727,2022-03-14
Sofia,German,7.766355123904528e-06,1.1069216698385e-05,3.3028615744804726e-06,37.7893852271141,2022-03-07
Sofia,Japanese,1.8730443076123142e-06,2.274331530732958e-06,4.0128722312064396e-07,115.99133492192668,2022-02-28
Sofia,Spanish; Castilian,6.650267788379271e-06,1.0113188748843449e-05,3.4629209604641776e-06,88.94099765158646,2022-02-28
Sofia,French,6.0198694360897095e-06,7.2106375362525825e-06,1.190768100162873e-06,40.1986092236875,2022-02-28
Sofia,Italian,1.067105208173288e-05,1.871991083951072e-05,8.04885875777784e-06,97.84090404850494,2022-02-28
Sofia,Chinese,3.358127305693437e-06,4.888686337615536e-06,1.5305590319220986e-06,87.68387296762342,2022-02-28
Sofia,Persian,6.477643071036e-06,7.399518153791624e-06,9.218750827556233e-07,28.026959716498045,2022-02-28
Sofia,Portuguese,6.813328786203636e-06,9.439062998727255e-06,2.625734212523619e-06,61.879914427524895,2022-03-07
Sofia,Arabic,7.813511179592819e-06,1.449207501681125e-05,6.678563837218432e-06,76.5543304941706,2022-03-14
Sofia,Turkish,1.453793769280296e-05,2.2886999232540275e-05,8.349061539737315e-06,36.71608546284033,2022-03-14
Sofia,Indonesian,3.051019585366438e-06,3.9564839462046035e-06,9.054643608381653e-07,196.22886138937008,2022-02-28
Sofia,Dutch; Flemish,9.739595969695067e-06,1.4412987902947263e-05,4.673391933252196e-06,64.14639231034354,2022-03-07
Stockholm,English,1.7324243651342136e-05,1.4158018027067986e-05,-3.16622562427415e-06,96.44662007041373,2022-03-21
Stockholm,Polish,2.5198787919118624e-05,3.876001012560317e-05,1.3561222206484547e-05,8.124612253049612,2022-03-14
Stockholm,Russian,1.7311831926185514e-05,1.839005719804557e-05,1.078225271860057e-06,14.880508137919147,2022-03-14
Stockholm,Ukrainian,1.8158411236666253e-05,1.963961406044948e-05,1.4812028237832286e-06,92.12910863965101,2022-03-14
Stockholm,Lithuanian,5.5397753502724196e-05,8.861679433755424e-05,3.321904083483004e-05,387.7130017806076,2022-03-21
Stockholm,German,1.966599685748538e-05,2.4589300014511855e-05,4.9233031570264734e-06,13.201807388889542,2022-03-14
Stockholm,Japanese,5.612579594352239e-06,5.071519370888842e-06,-5.410602234633973e-07,15.773284725678828,2022-02-28
Stockholm,Spanish; Castilian,1.450758265084979e-05,1.7073641090015964e-05,2.566058439166174e-06,15.211035360090207,2022-02-28
Stockholm,French,2.1134627470725028e-05,1.8489383224727856e-05,-2.645244245997172e-06,69.12766730285071,2022-03-21
Stockholm,Italian,2.0738229232233083e-05,2.093816537433161e-05,1.9993614209852815e-07,24.512252005376702,2022-03-14
Stockholm,Chinese,1.2847427815993368e-05,1.3100335091043133e-05,2.5290727504976485e-07,20.083192273345496,2022-02-28
Stockholm,Persian,1.8995193252427658e-05,1.9686851135378978e-05,6.916578829513196e-07,52.88482021652725,2022-03-14
Stockholm,Portuguese,1.8667481667753977e-05,2.4143434615634777e-05,5.4759529478808e-06,53.343894464300675,2022-03-14
Stockholm,Arabic,1.176260629189127e-05,1.4920754172314896e-05,3.158147880423626e-06,25.999765897011606,2022-02-28
Stockholm,Turkish,2.0898514993927317e-05,2.30772284921981e-05,2.1787134982707825e-06,61.40271855052912,2022-03-21
Stockholm,Indonesian,1.0395491116032724e-05,1.5954295334942168e-05,5.558804218909444e-06,168.04642607719765,2022-03-21
Stockholm,Dutch; Flemish,3.0339924091718824e-05,3.109139565231571e-05,7.51471560596886e-07,17.778784246793776,2022-03-14
Sukhumi,English,1.1093594566559474e-06,1.391605510435963e-06,2.822460537800156e-07,447.8523966965101,2022-02-28
Sukhumi,Polish,3.7326091277659323e-06,5.655737963472429e-06,1.9231288357064966e-06,253.31705861018406,2022-03-14
Sukhumi,Russian,1.572517411308024e-05,2.1184130241365238e-05,5.458956128284999e-06,33.529388178697374,2022-03-21
Sukhumi,Ukrainian,6.528250565447989e-06,1.0546598929062877e-05,4.018348363614888e-06,229.2997041670129,2022-02-28
Sukhumi,Lithuanian,8.25000825000825e-06,1.1013751120934803e-05,2.7637428709265526e-06,583.8374691633117,2022-03-21
Sukhumi,German,2.2319704176323483e-06,3.2080763469163615e-06,9.761059292840132e-07,303.6442237330246,2022-03-07
Sukhumi,Japanese,4.4995326054261957e-07,5.629954227923507e-07,1.1304216224973111e-07,453.4115107050938,2022-02-28
Sukhumi,Spanish; Castilian,8.495582534958132e-07,1.2702770734914433e-06,4.207188199956301e-07,521.151915843409,2022-02-28
Sukhumi,French,9.381582668666243e-07,1.1576543497733883e-06,2.1949608290676407e-07,500.2875321223287,2022-02-28
Sukhumi,Italian,1.3830872392407044e-06,1.9822208089230316e-06,5.991335696823272e-07,675.5089942390636,2022-02-28
Sukhumi,Chinese,8.748143747835051e-07,1.255134324685933e-06,3.80319949902428e-07,536.4851224645766,2022-02-28
Sukhumi,Persian,1.5465697438374733e-06,2.02152137908855e-06,4.7495163525107656e-07,498.8347707960448,2022-02-28
Sukhumi,Portuguese,8.642295503493718e-07,1.2646420483113335e-06,4.004124979619617e-07,633.3286963938119,2022-02-28
Sukhumi,Arabic,1.4509684430049792e-06,1.6629934280961974e-06,2.120249850912182e-07,488.2899263041872,2022-02-28
Sukhumi,Turkish,5.602329493422001e-06,6.07187910637155e-06,4.695496129495488e-07,161.99035162990376,2022-02-28
Sukhumi,Indonesian,8.162631333822936e-07,9.92734629655545e-07,1.7647149627325142e-07,433.6404286284595,2022-03-14
Sukhumi,Dutch; Flemish,1.5959304110503565e-06,2.639152041385999e-06,1.0432216303356424e-06,417.8723068217881,2022-02-28
Tallinn,English,5.8354435613409875e-06,6.905092718027633e-06,1.0696491566866455e-06,94.34045039469628,2022-02-28
Tallinn,Polish,1.8702211093413526e-05,2.8888012524300416e-05,1.018580143088689e-05,146.411518908145,2022-03-07
Tallinn,Russian,2.364633158246619e-05,2.513798288076319e-05,1.4916512982970017e-06,19.083846991495367,2022-03-07
Tallinn,Ukrainian,2.1395106895165677e-05,3.6951943765977144e-05,1.5556836870811468e-05,121.17995578938134,2022-03-14
Tallinn,Lithuanian,6.338418885524862e-05,0.00011452228663233878,5.113809777709016e-05,46.79433686616077,2022-03-14
Tallinn,German,1.4527203845281394e-05,2.0650504181579848e-05,6.1233003362984544e-06,158.0172923455033,2022-02-28
Tallinn,Japanese,1.7305486926444007e-06,1.9749147333034804e-06,2.443660406590797e-07,160.31643236089664,2022-02-28
Tallinn,Spanish; Castilian,4.827879203620008e-06,5.7626395297647965e-06,9.347603261447886e-07,113.67154975653966,2022-02-28
Tallinn,French,6.777623469287263e-06,6.93690083159635e-06,1.592773623090867e-07,113.41995488735112,2022-02-28
Tallinn,Italian,8.329799926101657e-06,1.1591627337195702e-05,3.2618274110940446e-06,197.95765715986286,2022-02-28
Tallinn,Chinese,3.7335118991448816e-06,4.673575517519873e-06,9.400636183749913e-07,121.0907909984447,2022-03-07
Tallinn,Persian,3.3890671705581943e-06,3.553218473961283e-06,1.641513034030887e-07,182.3040301847548,2022-02-28
Tallinn,Portuguese,5.04744935189641e-06,6.977663051961664e-06,1.9302137000652536e-06,176.45327840242913,2022-02-28
Tallinn,Arabic,3.3185179297097926e-06,3.88279337708649e-06,5.642754473766974e-07,88.76611841236975,2022-02-28
Tallinn,Turkish,6.580428374326957e-06,8.161476950027777e-06,1.5810485757008201e-06,130.0782056968817,2022-02-28
Tallinn,Indonesian,1.5777814323598862e-06,2.3160335541735764e-06,7.382521218136902e-07,467.7404034275589,2022-02-28
Tallinn,Dutch; Flemish,1.3706267078301788e-05,1.8440626760603073e-05,4.7343596823012845e-06,143.91009773197564,2022-02-28
Tbilisi,English,6.952592148806248e-06,9.179652576230891e-06,2.227060427424643e-06,232.84848564813836,2022-02-28
Tbilisi,Polish,1.280897304098129e-05,2.0954068154414817e-05,8.145095113433526e-06,362.5875247345625,2022-02-28
Tbilisi,Russian,2.786727571856552e-05,4.4825288028168785e-05,1.6958012309603267e-05,131.4583777208298,2022-03-07
Tbilisi,Ukrainian,1.8372846350192877e-05,1.7462415819064833e-05,-9.104305311280448e-07,14.165402525411807,2022-03-14
Tbilisi,Lithuanian,2.1598952450806137e-05,3.52677687033247e-05,1.3668816252518564e-05,304.33997685578333,2022-02-28
Tbilisi,German,8.839027970113895e-06,1.2884389098653275e-05,4.0453611285393794e-06,255.37421263066977,2022-02-28
Tbilisi,Japanese,1.97165157705658e-06,2.67674664722792e-06,7.050950701713403e-07,351.14616016984604,2022-02-28
Tbilisi,Spanish; Castilian,4.850389962519495e-06,6.862582613835424e-06,2.0121926513159294e-06,308.29449770599274,2022-02-28
Tbilisi,French,5.613107890688188e-06,6.464750479017838e-06,8.516425883296495e-07,477.2282205308839,2022-02-28
Tbilisi,Italian,7.501808827910893e-06,1.2753625610456514e-05,5.251816782545621e-06,376.0315796124653,2022-02-28
Tbilisi,Chinese,3.7136012303804566e-06,5.1155375022320644e-06,1.4019362718516078e-06,219.94280947773345,2022-02-28
Tbilisi,Persian,1.5139939504978274e-05,3.23734080020793e-05,1.7233468497101027e-05,188.4544151586812,2022-03-14
Tbilisi,Portuguese,4.866381994488735e-06,7.028317120180236e-06,2.1619351256915014e-06,289.4579655731264,2022-02-28
Tbilisi,Arabic,1.162529353866185e-05,1.50124691507546e-05,3.387175612092749e-06,230.6080717665144,2022-02-28
Tbilisi,Turkish,1.9925293549241562e-05,2.986266772368636e-05,9.937374174444799e-06,71.38808174805366,2022-03-21
Tbilisi,Indonesian,2.3605753211821947e-06,4.319444296683141e-06,1.958868975500946e-06,491.06897285450754,2022-02-28
Tbilisi,Dutch; Flemish,8.618106361615807e-06,1.5128332817263632e-05,6.510226455647825e-06,260.3168960337954,2022-03-07
Tirana,English,3.7083758925640474e-06,4.599310256799577e-06,8.909343642355297e-07,65.71494179155127,2022-03-14
Tirana,Polish,8.234558165335513e-06,1.8163593329187826e-05,9.929035163852313e-06,56.36999462958598,2022-03-07
Tirana,Russian,4.56684454222512e-06,5.857603185436139e-06,1.2907586432110184e-06,21.46407462189297,2022-03-21
Tirana,Ukrainian,4.382459958772008e-06,5.39994727290309e-06,1.017487314131082e-06,53.032579016159055,2022-03-07
Tirana,Lithuanian,1.031501222122648e-05,1.9201093129394524e-05,8.886080908168045e-06,157.36898342940506,2022-03-07
Tirana,German,6.656849366665596e-06,1.1016769119669609e-05,4.359919753004013e-06,124.09426913507087,2022-03-14
Tirana,Japanese,8.719748090153264e-07,9.615611465425224e-07,8.9586337527196e-08,161.8386934917825,2022-02-28
Tirana,Spanish; Castilian,2.904857822299769e-06,4.750839285999073e-06,1.8459814636993044e-06,127.35117793385781,2022-03-21
Tirana,French,3.547254764558897e-06,4.6322485734459055e-06,1.0849938088870084e-06,139.5734129725659,2022-03-14
Tirana,Italian,1.035555388758762e-05,1.5943267141781684e-05,5.587713254194064e-06,39.86749564582561,2022-03-14
Tirana,Chinese,1.5650876540204367e-06,2.2530608170175007e-06,6.879731629970639e-07,81.67057817793328,2022-03-14
Tirana,Persian,3.190752398560095e-06,4.234687716998741e-06,1.043935318438646e-06,119.46236228796838,2022-03-07
Tirana,Portuguese,2.8415873750613058e-06,5.340661999029866e-06,2.49907462396856e-06,108.7873679940551,2022-02-28
Tirana,Arabic,4.2861518071844735e-06,6.912354940984386e-06,2.6262031337999123e-06,70.21188534401152,2022-02-28
Tirana,Turkish,1.0026183764523506e-05,1.4842021812984397e-05,4.815838048460891e-06,53.214411932948,2022-03-21
Tirana,Indonesian,1.7883573114618065e-06,2.742342560670533e-06,9.539852492087266e-07,255.2245384427935,2022-02-28
Tirana,Dutch; Flemish,6.585564645973284e-06,1.3252560825556128e-05,6.666996179582845e-06,277.33040740690245,2022-03-14
Tórshavn,English,1.7815646159530509e-06,1.9037217465185256e-06,1.2215713056547474e-07,-5.780994509116432,2022-03-14
Tórshavn,Polish,6.042083816348755e-06,7.204022804936257e-06,1.1619389885875023e-06,11.029016407232351,2022-03-07
Tórshavn,Russian,2.033984550751738e-06,2.1513912501307697e-06,1.1740669937903177e-07,-13.065464746976652,2022-03-14
Tórshavn,Ukrainian,1.7107593504759975e-06,1.9730038530534993e-06,2.6224450257750185e-07,-44.24034727998789,2022-03-14
Tórshavn,Lithuanian,4.215094146762202e-06,5.544778212706341e-06,1.3296840659441388e-06,13.545139748266944,2022-03-07
Tórshavn,German,2.6010541647199997e-06,3.221437962707891e-06,6.203837979878911e-07,50.32136559181606,2022-03-07
Tórshavn,Japanese,4.472300433905383e-07,4.909773320627907e-07,4.3747288672252424e-08,47.49377328982342,2022-02-28
Tórshavn,Spanish; Castilian,1.4812868345224163e-06,1.776235457102927e-06,2.9494862258051076e-07,15.290722429582404,2022-02-28
Tórshavn,French,1.3424392966184087e-06,1.6455528251044157e-06,3.03113528486007e-07,146.39789035240494,2022-03-07
Tórshavn,Italian,3.0655500013147724e-06,2.5410908099134117e-06,-5.244591914013607e-07,16.367104135637224,2022-03-14
Tórshavn,Chinese,5.178627526889376e-07,7.170511153967804e-07,1.9918836270784284e-07,89.84440590429116,2022-03-21
Tórshavn,Persian,8.446360078910342e-07,9.76015518307684e-07,1.3137951041664992e-07,55.47352791971403,2022-03-07
Tórshavn,Portuguese,1.3294106069890898e-06,1.5858355444541368e-06,2.5642493746504706e-07,69.91762477417592,2022-02-28
Tórshavn,Arabic,7.357031532256507e-07,8.654808844213084e-07,1.2977773119565764e-07,68.49785543527341,2022-02-28
Tórshavn,Turkish,2.1969411256394015e-06,2.154492780769575e-06,-4.244834486982643e-08,41.45351667285213,2022-03-14
Tórshavn,Indonesian,6.790585602978315e-07,7.850640535658067e-07,1.0600549326797522e-07,62.29660318646757,2022-03-21
Tórshavn,Dutch; Flemish,4.288833337472804e-06,5.198071392953466e-06,9.092380554806618e-07,81.90953694879073,2022-03-21
Vaduz,English,1.5948302208562822e-06,2.0324789955610506e-06,4.376487747047684e-07,28.28482970598367,2022-02-28
Vaduz,Polish,6.8500198359085035e-06,8.882287989573311e-06,2.0322681536648074e-06,37.17015216630675,2022-03-14
Vaduz,Russian,3.139280653508425e-06,4.014398192957893e-06,8.75117539449468e-07,14.033649414693672,2022-03-07
Vaduz,Ukrainian,3.712917465070729e-06,6.1784424925915e-06,2.4655250275207705e-06,47.41785975848427,2022-03-21
Vaduz,Lithuanian,7.099306644673221e-06,1.2256227491053482e-05,5.156920846380261e-06,110.62358822749876,2022-02-28
Vaduz,German,8.001157564575333e-06,8.80138911391139e-06,8.002315493360565e-07,23.33609692035028,2022-03-07
Vaduz,Japanese,8.576824103150845e-07,9.351393467135046e-07,7.745693639842011e-08,53.49583789656931,2022-02-28
Vaduz,Spanish; Castilian,2.3132380898611375e-06,2.8617228058052226e-06,5.484847159440852e-07,41.85393903959227,2022-02-28
Vaduz,French,3.1172650117823836e-06,3.3171728706430414e-06,1.999078588606578e-07,2.96803592928756,2022-03-07
Vaduz,Italian,4.4667410692011065e-06,5.67203186362537e-06,1.2052907944242631e-06,49.19622863616937,2022-03-07
Vaduz,Chinese,1.0496647830648358e-06,1.62864685432903e-06,5.789820712641942e-07,28.271925878552608,2022-02-28
Vaduz,Persian,2.483392791981298e-06,2.9043326010146027e-06,4.2093980903330486e-07,64.93925355475278,2022-03-07
Vaduz,Portuguese,2.363181606025585e-06,3.789151559611705e-06,1.4259699535861198e-06,30.671080429895305,2022-03-14
Vaduz,Arabic,1.5926423398753772e-06,1.8088112755692236e-06,2.1616893569384641e-07,122.92567231441072,2022-03-07
Vaduz,Turkish,2.8587699536887676e-06,4.215487841981397e-06,1.3567178882926293e-06,52.02213384939745,2022-03-14
Vaduz,Indonesian,1.0273925606064375e-06,1.9015175758509952e-06,8.741250152445577e-07,151.99686907455035,2022-03-14
Vaduz,Dutch; Flemish,5.234679226407024e-06,7.75716886446002e-06,2.522489638052996e-06,191.42318068017747,2022-03-21
Valletta,English,2.6570641816520717e-06,3.7202161845835716e-06,1.0631520029315e-06,27.224306435502665,2022-02-28
Valletta,Polish,1.1472182388255596e-05,1.6120661220692262e-05,4.648478832436667e-06,73.52850575255675,2022-03-14
Valletta,Russian,3.1451222524021797e-06,3.857627097070005e-06,7.125048446678255e-07,5.956407244233364,2022-03-14
Valletta,Ukrainian,3.4603567116955196e-06,4.14854684443393e-06,6.881901327384105e-07,15.354625468384842,2022-03-14
Valletta,Lithuanian,2.09494087183429e-05,2.5764941417783965e-05,4.815532699441064e-06,136.87865361276374,2022-03-07
Valletta,German,6.573577794686716e-06,8.346116665983912e-06,1.7725388712971964e-06,24.880665716033292,2022-03-14
Valletta,Japanese,1.3038102972846184e-06,1.4512122998758537e-06,1.4740200259123526e-07,70.40314611395912,2022-03-07
Valletta,Spanish; Castilian,3.6372526098971784e-06,5.645085246394082e-06,2.0078326364969033e-06,64.25733124289108,2022-03-21
Valletta,French,5.040859419908126e-06,6.131504072257907e-06,1.0906446523497814e-06,40.778093348444536,2022-03-07
Valletta,Italian,6.648315319892676e-06,1.2413297639271241e-05,5.764982319378565e-06,82.5532483163435,2022-03-14
Valletta,Chinese,1.2741300725626633e-06,2.1007215618904966e-06,8.265914893278333e-07,91.35456095933714,2022-02-28
Valletta,Persian,1.1141411826119518e-06,1.521790964047859e-06,4.0764978143590727e-07,89.32715235940525,2022-02-28
Valletta,Portuguese,3.0983533706164307e-06,4.706445545204868e-06,1.6080921745884377e-06,39.49068432228733,2022-03-14
Valletta,Arabic,1.8973761326755199e-06,2.769850041906214e-06,8.724739092306943e-07,153.56189374252037,2022-03-21
Valletta,Turkish,2.764009937168526e-06,3.547765542675324e-06,7.837556055067978e-07,46.15772812927781,2022-03-21
Valletta,Indonesian,1.342039660781926e-06,1.9729912327890925e-06,6.309515720071664e-07,165.97263053129439,2022-03-07
Valletta,Dutch; Flemish,8.387663022618507e-06,1.176297389629379e-05,3.375310873675283e-06,105.83560272699835,2022-03-07
Vatican City,English,1.8419987096292136e-05,2.2100860345494176e-05,3.68087324920204e-06,16.82682142950458,2022-03-21
Vatican City,Polish,6.636994832041803e-05,8.366636988085767e-05,1.7296421560439638e-05,28.655841692946193,2022-03-14
Vatican City,Russian,4.676437985137042e-05,5.8955519177298165e-05,1.2191139325927747e-05,40.621780018587714,2022-03-14
Vatican City,Ukrainian,5.0498252402957106e-05,7.567138566324746e-05,2.5173133260290353e-05,34.00079807477277,2022-03-14
Vatican City,Lithuanian,0.00012901453537300683,0.00016957441087091054,4.055987549790371e-05,44.08896218428748,2022-03-14
Vatican City,German,3.264537091143353e-05,3.301843861065246e-05,3.7306769921892976e-07,8.11739546072987,2022-03-07
Vatican City,Japanese,2.36077470758431e-05,2.5861329137926714e-05,2.2535820620836143e-06,32.75715568895015,2022-03-21
Vatican City,Spanish; Castilian,3.792638395699135e-05,4.6037534353845887e-05,8.111150396854534e-06,7.43073902654201,2022-03-14
Vatican City,French,3.259448366425458e-05,3.640307992204683e-05,3.8085962577922466e-06,15.200520613835344,2022-03-14
Vatican City,Italian,5.955638830218144e-05,6.017131870904168e-05,6.149304068602367e-07,4.303886711323401,2022-03-07
Vatican City,Chinese,4.119397965341412e-05,5.0140620802458245e-05,8.946641149044126e-06,54.338585949951224,2022-02-28
Vatican City,Persian,5.311080496174418e-05,6.547016497810059e-05,1.2359360016356416e-05,66.90474061743363,2022-03-21
Vatican City,Portuguese,4.911315097177263e-05,6.2071374556043e-05,1.2958223584270368e-05,27.261443967363363,2022-03-14
Vatican City,Arabic,7.503545917042021e-05,7.019121099632354e-05,-4.8442481740966666e-06,17.61726702694615,2022-03-21
Vatican City,Turkish,7.327368623725784e-05,7.48633807207719e-05,1.5896944835140598e-06,12.323153909309736,2022-03-14
Vatican City,Indonesian,5.329709779886357e-05,6.426243148553018e-05,1.096533368666661e-05,67.7493612824532,2022-02-28
Vatican City,Dutch; Flemish,5.292227676156855e-05,6.525589222852024e-05,1.2333615466951694e-05,45.66425535792986,2022-03-07
Vienna,English,1.4051680029398906e-05,1.88930038079708e-05,4.841323778571896e-06,34.94940072644561,2022-02-28
Vienna,Polish,4.6131345363710675e-05,6.599201750371412e-05,1.9860672140003448e-05,11.227829478482864,2022-03-21
Vienna,Russian,2.3232922433533383e-05,2.8560841771726712e-05,5.327919338193329e-06,30.50999459116477,2022-03-21
Vienna,Ukrainian,4.469187025451272e-05,7.559929995769585e-05,3.090742970318313e-05,145.53828180339673,2022-03-07
Vienna,Lithuanian,5.703337927688886e-05,0.00010569114038447544,4.8657761107586574e-05,216.44116394600323,2022-03-21
Vienna,German,6.705870049440011e-05,7.598110111033476e-05,8.922400615934652e-06,-2.0819897788006303,2022-03-14
Vienna,Japanese,8.942550347249242e-06,9.823529944739739e-06,8.809795974904966e-07,23.436644687447796,2022-03-14
Vienna,Spanish; Castilian,1.747482691460703e-05,2.71155654793572e-05,9.640738564750173e-06,47.62785119245372,2022-02-28
Vienna,French,1.9328822159819075e-05,2.198890916032668e-05,2.660087000507606e-06,46.40790666903365,2022-03-21
Vienna,Italian,2.259281929627658e-05,3.3268188888730334e-05,1.0675369592453754e-05,34.18050270065211,2022-03-21
Vienna,Chinese,1.536764762258145e-05,2.2712215832487376e-05,7.344568209905925e-06,41.061730280231544,2022-03-14
Vienna,Persian,3.0936967580312405e-05,2.9428815718483805e-05,-1.5081518618285998e-06,91.1001391109697,2022-03-21
Vienna,Portuguese,1.9649161602034188e-05,2.634537808823902e-05,6.696216486204832e-06,55.63407669128344,2022-03-14
Vienna,Arabic,2.523404624658059e-05,3.846858848049064e-05,1.323454223391005e-05,96.63060200629492,2022-03-07
Vienna,Turkish,3.739154593116376e-05,5.1865091068351894e-05,1.4473545137188132e-05,41.419234211998514,2022-03-21
Vienna,Indonesian,9.619864681041716e-06,1.212460428722233e-05,2.5047396061806143e-06,96.6815922439714,2022-02-28
Vienna,Dutch; Flemish,3.24671995294892e-05,4.463482418257489e-05,1.2167624653085686e-05,53.11990327108154,2022-03-21
Vilnius,English,5.2885565137136335e-06,6.770693861362354e-06,1.4821373476487203e-06,133.34670800185256,2022-02-28
Vilnius,Polish,4.038735764211745e-05,6.166387781889214e-05,2.1276520176774692e-05,144.89987000867384,2022-02-28
Vilnius,Russian,2.2838670235030057e-05,3.031406801857739e-05,7.475397783547335e-06,40.011380492018844,2022-03-07
Vilnius,Ukrainian,2.230919522071125e-05,3.28391288007417e-05,1.0529933580030452e-05,77.33353890725492,2022-03-07
Vilnius,Lithuanian,0.0009235231333673857,0.001561600749322935,0.0006380776159555494,69.2828989204069,2022-03-14
Vilnius,German,1.1387503172886994e-05,1.4683388667937422e-05,3.2958854950504278e-06,150.9169148608281,2022-02-28
Vilnius,Japanese,1.6466190793752728e-06,2.0376156753528726e-06,3.909965959775999e-07,247.98805632225373,2022-02-28
Vilnius,Spanish; Castilian,3.93124832190065e-06,4.968848256993047e-06,1.0375999350923972e-06,149.17441995393528,2022-02-28
Vilnius,French,6.694394606372762e-06,6.9192788014450816e-06,2.2488419507231937e-07,114.40922884657931,2022-02-28
Vilnius,Italian,6.8550356169019936e-06,9.208125130309401e-06,2.3530895134074075e-06,286.27978365974707,2022-02-28
Vilnius,Chinese,3.4445809915777038e-06,4.370383477072044e-06,9.258024854943404e-07,177.90546732222845,2022-03-07
Vilnius,Persian,1.9386827415322227e-06,2.3192754549208392e-06,3.8059271338861654e-07,212.35792813504565,2022-02-28
Vilnius,Portuguese,3.4655699195986322e-06,4.840073366150756e-06,1.3745034465521242e-06,231.42498360681768,2022-02-28
Vilnius,Arabic,3.444402822450832e-06,4.669000752484142e-06,1.22459793003331e-06,188.4021329191242,2022-02-28
Vilnius,Turkish,4.603877258085474e-06,6.616318232904539e-06,2.012440974819065e-06,85.91126451950257,2022-03-21
