month,total.total,timeRange.start,timeRange.end
2016-03-28T00:00:00.000Z,37037338,2016-03-28T00:00:00.000Z,2016-03-29T00:00:00.000Z
2016-03-29T00:00:00.000Z,37021202,2016-03-29T00:00:00.000Z,2016-03-30T00:00:00.000Z
2016-03-30T00:00:00.000Z,35501401,2016-03-30T00:00:00.000Z,2016-03-31T00:00:00.000Z
2016-03-31T00:00:00.000Z,33473487,2016-03-31T00:00:00.000Z,2016-04-01T00:00:00.000Z
2016-04-01T00:00:00.000Z,33280972,2016-04-01T00:00:00.000Z,2016-04-02T00:00:00.000Z
2016-04-02T00:00:00.000Z,28210764,2016-04-02T00:00:00.000Z,2016-04-03T00:00:00.000Z
2016-04-03T00:00:00.000Z,32718759,2016-04-03T00:00:00.000Z,2016-04-04T00:00:00.000Z
2016-04-04T00:00:00.000Z,35131564,2016-04-04T00:00:00.000Z,2016-04-05T00:00:00.000Z
2016-04-05T00:00:00.000Z,35823865,2016-04-05T00:00:00.000Z,2016-04-06T00:00:00.000Z
2016-04-06T00:00:00.000Z,34697850,2016-04-06T00:00:00.000Z,2016-04-07T00:00:00.000Z
2016-04-07T00:00:00.000Z,34535505,2016-04-07T00:00:00.000Z,2016-04-08T00:00:00.000Z
2016-04-08T00:00:00.000Z,32885258,2016-04-08T00:00:00.000Z,2016-04-09T00:00:00.000Z
2016-04-09T00:00:00.000Z,28774625,2016-04-09T00:00:00.000Z,2016-04-10T00:00:00.000Z
2016-04-10T00:00:00.000Z,34248122,2016-04-10T00:00:00.000Z,2016-04-11T00:00:00.000Z
2016-04-11T00:00:00.000Z,35052242,2016-04-11T00:00:00.000Z,2016-04-12T00:00:00.000Z
2016-04-12T00:00:00.000Z,34938712,2016-04-12T00:00:00.000Z,2016-04-13T00:00:00.000Z
2016-04-13T00:00:00.000Z,34230673,2016-04-13T00:00:00.000Z,2016-04-14T00:00:00.000Z
2016-04-14T00:00:00.000Z,33472265,2016-04-14T00:00:00.000Z,2016-04-15T00:00:00.000Z
2016-04-15T00:00:00.000Z,32199759,2016-04-15T00:00:00.000Z,2016-04-16T00:00:00.000Z
2016-04-16T00:00:00.000Z,29363615,2016-04-16T00:00:00.000Z,2016-04-17T00:00:00.000Z
2016-04-17T00:00:00.000Z,35835286,2016-04-17T00:00:00.000Z,2016-04-18T00:00:00.000Z
2016-04-18T00:00:00.000Z,37018664,2016-04-18T00:00:00.000Z,2016-04-19T00:00:00.000Z
2016-04-19T00:00:00.000Z,35925403,2016-04-19T00:00:00.000Z,2016-04-20T00:00:00.000Z
2016-04-20T00:00:00.000Z,33983830,2016-04-20T00:00:00.000Z,2016-04-21T00:00:00.000Z
2016-04-21T00:00:00.000Z,32816366,2016-04-21T00:00:00.000Z,2016-04-22T00:00:00.000Z
2016-04-22T00:00:00.000Z,31106291,2016-04-22T00:00:00.000Z,2016-04-23T00:00:00.000Z
2016-04-23T00:00:00.000Z,30383604,2016-04-23T00:00:00.000Z,2016-04-24T00:00:00.000Z
2016-04-24T00:00:00.000Z,36500300,2016-04-24T00:00:00.000Z,2016-04-25T00:00:00.000Z
2016-04-25T00:00:00.000Z,37815347,2016-04-25T00:00:00.000Z,2016-04-26T00:00:00.000Z
2016-04-26T00:00:00.000Z,37207651,2016-04-26T00:00:00.000Z,2016-04-27T00:00:00.000Z
2016-04-27T00:00:00.000Z,35618574,2016-04-27T00:00:00.000Z,2016-04-28T00:00:00.000Z
2016-04-28T00:00:00.000Z,33600500,2016-04-28T00:00:00.000Z,2016-04-29T00:00:00.000Z
2016-04-29T00:00:00.000Z,30106227,2016-04-29T00:00:00.000Z,2016-04-30T00:00:00.000Z
2016-04-30T00:00:00.000Z,27162052,2016-04-30T00:00:00.000Z,2016-05-01T00:00:00.000Z
2016-05-01T00:00:00.000Z,33246280,2016-05-01T00:00:00.000Z,2016-05-02T00:00:00.000Z
2016-05-02T00:00:00.000Z,33155992,2016-05-02T00:00:00.000Z,2016-05-03T00:00:00.000Z
2016-05-03T00:00:00.000Z,34253501,2016-05-03T00:00:00.000Z,2016-05-04T00:00:00.000Z
2016-05-04T00:00:00.000Z,30766958,2016-05-04T00:00:00.000Z,2016-05-05T00:00:00.000Z
2016-05-05T00:00:00.000Z,27960140,2016-05-05T00:00:00.000Z,2016-05-06T00:00:00.000Z
2016-05-06T00:00:00.000Z,27205549,2016-05-06T00:00:00.000Z,2016-05-07T00:00:00.000Z
2016-05-07T00:00:00.000Z,24923706,2016-05-07T00:00:00.000Z,2016-05-08T00:00:00.000Z
2016-05-08T00:00:00.000Z,29788600,2016-05-08T00:00:00.000Z,2016-05-09T00:00:00.000Z
2016-05-09T00:00:00.000Z,34484775,2016-05-09T00:00:00.000Z,2016-05-10T00:00:00.000Z
2016-05-10T00:00:00.000Z,34856291,2016-05-10T00:00:00.000Z,2016-05-11T00:00:00.000Z
2016-05-11T00:00:00.000Z,33130857,2016-05-11T00:00:00.000Z,2016-05-12T00:00:00.000Z
2016-05-12T00:00:00.000Z,32940254,2016-05-12T00:00:00.000Z,2016-05-13T00:00:00.000Z
2016-05-13T00:00:00.000Z,30162250,2016-05-13T00:00:00.000Z,2016-05-14T00:00:00.000Z
2016-05-14T00:00:00.000Z,28740143,2016-05-14T00:00:00.000Z,2016-05-15T00:00:00.000Z
2016-05-15T00:00:00.000Z,33982624,2016-05-15T00:00:00.000Z,2016-05-16T00:00:00.000Z
2016-05-16T00:00:00.000Z,37140349,2016-05-16T00:00:00.000Z,2016-05-17T00:00:00.000Z
2016-05-17T00:00:00.000Z,34493261,2016-05-17T00:00:00.000Z,2016-05-18T00:00:00.000Z
2016-05-18T00:00:00.000Z,33326097,2016-05-18T00:00:00.000Z,2016-05-19T00:00:00.000Z
2016-05-19T00:00:00.000Z,33191667,2016-05-19T00:00:00.000Z,2016-05-20T00:00:00.000Z
